Pop_ID,ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income,Land Area sq miles,Water Area sq miles,Latitude,Longitude,Per Capita Income,Poverty Count,Poverty Rate,Insurance coverage status,Coverage Rate,Count Of Licensees
140,90704,77868.0,96555.0,101576.0,107421.0,113597.0,,43125.0,46357.0,76.089,219.303,33.3993247,-118.4353285,42672.0,375.0,9.811616954474095,3805.0,99.55520669806384,0.0
141,90706,63848.0,79884.0,69936.0,84945.0,82226.0,95481.0,39542.0,53787.0,6.105,0.05,33.8878214,-118.1272504,28918.0,11011.0,14.05324688584848,77969.0,99.51118031447824,20.0
142,90710,65119.0,85629.0,72260.0,91070.0,89217.0,,40045.0,66021.0,2.334,0.001,33.7989054,-118.3002391,36393.0,3543.0,12.875676854308246,27488.0,99.89461060435367,15.0
143,90712,102687.0,114755.0,112093.0,125867.0,123598.0,,52424.0,73896.0,4.215,0.021,33.849034,-118.1479023,45712.0,1403.0,4.446627789046653,31512.0,99.87322515212982,5.0
144,90713,108311.0,119249.0,118343.0,125979.0,134923.0,,51107.0,68982.0,3.468,0.0,33.8480221,-118.1127458,47569.0,1519.0,5.3412567249200045,28423.0,99.94373923133725,0.0
145,90715,74471.0,90908.0,82083.0,97663.0,95739.0,,43750.0,56331.0,1.695,0.042,33.8410269,-118.0791411,33357.0,1809.0,8.635257052842618,20940.0,99.95703852212516,0.0
146,90716,61525.0,66563.0,63157.0,66871.0,69620.0,,28646.0,40145.0,0.921,0.0,33.8304734,-118.0729587,23594.0,2015.0,14.453769456997346,13941.0,100.0,0.0
147,90717,75286.0,96142.0,100292.0,111942.0,116998.0,,42679.0,65609.0,2.003,0.0,33.7934561,-118.3170541,46343.0,2732.0,12.539012300348816,21657.0,99.39875160638884,4.0
148,90720,109847.0,143690.0,128568.0,161221.0,154970.0,,62564.0,82721.0,6.079,0.062,33.7950124,-118.0626915,65958.0,1474.0,6.226502766865205,23452.0,99.06644700713892,17.0
149,90723,57313.0,71819.0,58299.0,74624.0,69517.0,,38994.0,44332.0,4.747,0.11,33.8988835,-118.1666294,23280.0,7038.0,13.207972075216755,52931.0,99.3337837330631,5.0
150,90731,56881.0,84783.0,68178.0,97098.0,93462.0,117417.0,40481.0,62927.0,9.225,5.544,33.7323531,-118.2781507,36599.0,9475.0,14.937491132096294,62021.0,97.77711213759834,7.0
151,90732,101738.0,119874.0,125332.0,141038.0,139737.0,,53188.0,75887.0,3.577,0.819,33.7373213,-118.3134334,58748.0,1577.0,7.142857142857143,21544.0,97.58130265422592,1.0
152,90740,72226.0,111622.0,113385.0,157998.0,124070.0,,45170.0,69523.0,11.11,0.974,33.7543338,-118.0732668,65967.0,1528.0,6.210372297187449,24307.0,98.79287920663307,5.0
153,90742,81528.0,144773.0,100156.0,174755.0,166250.0,,74091.0,120697.0,0.172,0.365,33.7210155,-118.0761703,107303.0,0.0,0.0,469.0,100.0,1.0
154,90743,142000.0,110218.0,155250.0,138762.0,149792.0,,,60911.0,0.116,0.484,33.7295303,-118.092436,59699.0,23.0,5.299539170506913,434.0,100.0,0.0
155,90744,50965.0,66504.0,54473.0,71021.0,62086.0,77560.0,24820.0,40039.0,8.888,1.063,33.7772144,-118.2596038,22918.0,10691.0,19.69710927280432,54269.0,99.98526079186396,3.0
156,90745,86981.0,104677.0,89570.0,110134.0,100603.0,,39352.0,58698.0,8.226,0.093,33.8202678,-118.2641249,34740.0,5495.0,9.355580148122923,58575.0,99.7275900229846,5.0
157,90746,87713.0,110887.0,101292.0,120070.0,119050.0,,48678.0,67570.0,5.785,0.053,33.8592309,-118.2523119,41396.0,2287.0,8.273342256629165,27626.0,99.9385016098108,1.0
158,90747,,,,,,,,,0.021,0.0,33.8637854,-118.2513536,,0.0,0.0,25.0,100.0,0.0
159,90755,86140.0,102832.0,101419.0,118240.0,126389.0,,59700.0,81157.0,2.173,0.002,33.8031665,-118.1671318,46708.0,1109.0,9.427065623937436,11673.0,99.22645358721525,1.0
160,90802,60939.0,77717.0,71192.0,89036.0,90988.0,,55726.0,71250.0,6.501,7.472,33.7512788,-118.2068203,50083.0,6482.0,16.200139958012596,39528.0,98.79036289113266,4.0
161,90803,92230.0,122208.0,129554.0,165620.0,144722.0,,75505.0,85851.0,4.061,4.613,33.7541911,-118.1323626,77544.0,2050.0,6.475251903092327,31544.0,99.63675416153384,6.0
162,90804,52122.0,67579.0,51304.0,67189.0,64974.0,,48092.0,63010.0,2.159,0.001,33.7816856,-118.148365,33267.0,7130.0,19.11579398911499,36834.0,98.7533177833186,10.0
163,90805,53299.0,69985.0,55041.0,70657.0,69372.0,83446.0,40374.0,59431.0,7.419,0.165,33.8646171,-118.1805667,24800.0,18063.0,18.71522561259908,96102.0,99.57208724032532,1.0
164,90806,57037.0,79398.0,58313.0,85579.0,79653.0,,42717.0,54902.0,4.887,0.084,33.8088695,-118.1784855,30604.0,7027.0,17.270448289421942,40277.0,98.9898741643728,37.0
165,90807,77966.0,105590.0,95771.0,127189.0,117097.0,,52636.0,67880.0,4.421,0.014,33.8302054,-118.1811814,48591.0,2591.0,7.815280668416131,32763.0,98.823635870057,9.0
166,90808,111163.0,134132.0,125801.0,147179.0,138707.0,,62073.0,87596.0,6.868,0.1,33.8239432,-118.1113355,55629.0,2162.0,5.44611819235226,39636.0,99.84382084739784,9.0
167,90810,60486.0,74758.0,62188.0,78375.0,74566.0,,29375.0,46650.0,6.539,0.222,33.8198411,-118.2223784,26717.0,5019.0,13.82416129565361,36286.0,99.94491268660828,0.0
168,90813,41175.0,53979.0,43599.0,55402.0,50856.0,,28817.0,44322.0,3.08,0.094,33.7822587,-118.1967927,21170.0,13614.0,25.37700150987008,53378.0,99.49857401159431,9.0
169,90814,81925.0,105033.0,110837.0,146002.0,132530.0,,62453.0,70925.0,1.333,0.0,33.7715806,-118.1433606,54391.0,2406.0,11.610288085701876,20555.0,99.18930656758192,0.0
170,90815,100034.0,126729.0,121533.0,148099.0,140642.0,,61357.0,77052.0,7.054,0.198,33.7950672,-118.1157237,51942.0,2941.0,6.878084146027737,42410.0,99.18379756308612,9.0
171,90822,,,,,,,,,0.162,0.0,33.7784357,-118.118648,12570.0,8.0,6.4,8.0,6.4,0.0
172,90831,,,,,,,,,0.023,0.0,33.7683078,-118.2007622,-666666666.0,0.0,,0.0,,
173,91001,104577.0,147447.0,118461.0,162643.0,138355.0,,65101.0,94748.0,8.26,0.035,34.1944893,-118.138263,63267.0,2576.0,7.073036792970895,36326.0,99.74190005491488,4.0
174,91006,105011.0,145040.0,116637.0,156894.0,135682.0,,58455.0,77220.0,6.43,0.189,34.135159,-118.0266852,55265.0,2630.0,8.22234727693366,31985.0,99.99687363221408,10.0
175,91007,84833.0,118685.0,101783.0,132265.0,116476.0,,48977.0,68106.0,5.505,0.005,34.1282838,-118.0477319,50341.0,3061.0,9.173734528126593,32546.0,97.53948512002876,16.0
176,91008,108846.0,293827.0,169000.0,413739.0,180417.0,,91667.0,90846.0,1.925,0.001,34.1531592,-117.9688184,95109.0,43.0,5.779569892473118,744.0,100.0,0.0
177,91010,83051.0,96370.0,97041.0,106893.0,108822.0,,41315.0,53240.0,6.431,0.044,34.1410125,-117.9586611,35863.0,2152.0,8.022367194780989,26404.0,98.43056849953402,10.0
178,91011,170571.0,258391.0,193776.0,279242.0,211795.0,,64219.0,126832.0,11.261,0.02,34.2179351,-118.2022546,99653.0,666.0,3.266467212712737,20370.0,99.90681249693462,31.0
179,91016,82801.0,103244.0,92162.0,114979.0,105654.0,,49776.0,71218.0,8.478,0.048,34.1527996,-118.0004821,43907.0,4028.0,9.631294533977332,41706.0,99.72263402037206,4.0
180,91020,65506.0,85228.0,99040.0,110848.0,104767.0,,46736.0,52877.0,0.718,0.0,34.2113702,-118.2306878,42508.0,1145.0,15.248368624317486,7362.0,98.04234918098282,0.0
181,91024,106719.0,158259.0,150267.0,206995.0,174494.0,,71310.0,88250.0,3.495,0.004,34.1752764,-118.0460166,80210.0,684.0,6.133979015334948,11137.0,99.87445072190836,3.0
182,91030,109927.0,167620.0,143519.0,202309.0,175986.0,,79382.0,92713.0,3.432,0.014,34.1089567,-118.1566154,71865.0,1262.0,4.747394951660836,26442.0,99.4695858255276,5.0
183,91040,92280.0,110860.0,108912.0,124755.0,120980.0,,47500.0,70979.0,8.32,0.024,34.2576958,-118.3384551,47351.0,1389.0,6.642436994883076,20667.0,98.8331500167376,1.0
184,91042,66453.0,84546.0,78233.0,95761.0,85431.0,,38457.0,55385.0,49.798,0.016,34.3155031,-118.2648469,39648.0,2525.0,9.310815295549244,26914.0,99.24407242154946,0.0
185,91046,,40947.0,,30860.0,,,,,0.005,0.0,34.2116769,-118.2409217,42196.0,0.0,0.0,141.0,100.0,0.0
186,91101,72144.0,92339.0,96374.0,120010.0,116169.0,,57931.0,75299.0,1.27,0.0,34.1467715,-118.1389217,62512.0,3747.0,18.984648122815017,19653.0,99.57440340477277,5.0
187,91103,71600.0,115436.0,79925.0,133531.0,108565.0,,35337.0,75218.0,4.589,0.022,34.1673607,-118.1641443,41941.0,5100.0,18.772775794162037,26414.0,97.22825486803843,5.0
188,91104,78285.0,110991.0,95034.0,127448.0,118277.0,,52634.0,73500.0,3.771,0.005,34.1653555,-118.1237514,48238.0,4306.0,11.988418063366558,35905.0,99.96380644802048,3.0
189,91105,137637.0,189980.0,177561.0,234825.0,186349.0,,83977.0,126909.0,4.196,0.033,34.1394598,-118.1666485,106607.0,682.0,5.373463599117555,12434.0,97.96722344784116,26.0
190,91106,84782.0,120619.0,106516.0,153170.0,127939.0,,66578.0,85783.0,2.717,0.001,34.1394024,-118.1286585,65968.0,3050.0,12.8081300130181,23758.0,99.76903372107672,3.0
191,91107,100866.0,139883.0,128644.0,169116.0,145801.0,,66519.0,80904.0,8.458,0.065,34.1590073,-118.0873527,64497.0,1866.0,5.72726435652681,32387.0,99.4045609404254,16.0
192,91108,163654.0,228665.0,183403.0,244912.0,204856.0,,60758.0,109423.0,3.789,0.007,34.1223718,-118.1142336,88176.0,1137.0,9.053268572338562,12559.0,100.0,8.0
193,91201,59073.0,91494.0,73782.0,106862.0,81375.0,,39515.0,59192.0,2.383,0.01,34.1705102,-118.2894632,38710.0,2863.0,12.917926273518928,22016.0,99.3367323918242,0.0
194,91202,81665.0,112551.0,99295.0,129491.0,111505.0,,52488.0,81273.0,4.921,0.008,34.1833023,-118.2644781,51558.0,2676.0,11.720905785992729,22728.0,99.5488590074898,8.0
195,91203,61384.0,85141.0,68602.0,95497.0,70817.0,,48163.0,67240.0,0.878,0.012,34.1533375,-118.2629738,42114.0,2998.0,17.97469872294502,16679.0,100.0,9.0
196,91204,55847.0,76327.0,51706.0,71860.0,59952.0,,61375.0,80051.0,1.044,0.0,34.135557,-118.26094,33135.0,2662.0,14.432095418812686,17987.0,97.51694226077528,10.0
197,91205,47160.0,71879.0,52527.0,81597.0,59159.0,,32817.0,50581.0,1.895,0.0,34.1365802,-118.2458387,32716.0,7036.0,19.678366662005317,35609.0,99.59166550132848,2.0
198,91206,74893.0,104456.0,85530.0,112486.0,96616.0,,44655.0,84931.0,5.764,0.015,34.1603591,-118.213769,47890.0,4254.0,13.17272558369976,32050.0,99.24444169195516,15.0
199,91207,85107.0,134534.0,109583.0,157687.0,134057.0,,54875.0,74200.0,1.591,0.017,34.1679391,-118.244241,57585.0,1044.0,9.413037598052474,11091.0,100.0,1.0
200,91208,104866.0,151692.0,134397.0,182723.0,154777.0,,73977.0,75510.0,7.391,0.053,34.1856652,-118.2394969,59569.0,1016.0,6.607270598946479,15358.0,99.87643883722444,5.0
201,91210,138333.0,146747.0,139844.0,160404.0,139427.0,,,,0.095,0.0,34.1446528,-118.2580607,130200.0,35.0,11.290322580645162,310.0,100.0,0.0
202,91214,108583.0,132047.0,125538.0,147197.0,134826.0,,53872.0,68534.0,7.278,0.022,34.2357284,-118.2466552,53690.0,1306.0,4.037843185753154,32266.0,99.7588424437299,2.0
203,91301,130315.0,202650.0,157725.0,233664.0,168212.0,,72650.0,96022.0,33.117,0.118,34.1232861,-118.7585413,80016.0,1186.0,4.698146094121375,25131.0,99.5523688797338,5.0
204,91302,149724.0,240688.0,187529.0,279858.0,215319.0,,61860.0,97944.0,27.45,0.045,34.1225565,-118.6698213,103377.0,2397.0,9.107834941864883,26292.0,99.90120829850292,7.0
205,91303,62848.0,78055.0,67932.0,84628.0,80234.0,,41979.0,59709.0,2.115,0.016,34.19829,-118.6022035,31343.0,5393.0,17.617849792558232,30562.0,99.83992682369085,3.0
206,91304,71039.0,101768.0,79607.0,114066.0,98065.0,,43352.0,64319.0,9.723,0.022,34.2277906,-118.6446066,39140.0,6703.0,12.328716731961228,53950.0,99.22934024903896,1.0
207,91306,73894.0,94998.0,79122.0,99171.0,87859.0,,42871.0,61679.0,4.158,0.024,34.209532,-118.577563,33242.0,9286.0,18.774767488879903,49352.0,99.78164173069146,1.0
208,91307,119452.0,152876.0,135453.0,165650.0,151500.0,,62215.0,97198.0,8.14,0.01,34.2004853,-118.6648523,58842.0,1582.0,6.236203090507726,25247.0,99.5230211289814,17.0
209,91311,96432.0,121182.0,103838.0,133096.0,117346.0,,64738.0,80466.0,33.463,0.031,34.2924951,-118.6024243,51418.0,2450.0,6.095133844163598,39824.0,99.07453477958006,5.0
210,91316,76088.0,113694.0,97774.0,140389.0,122244.0,,54000.0,69902.0,5.457,0.235,34.1585419,-118.5165971,58741.0,2438.0,8.555286521388217,28497.0,100.0,28.0
211,91320,125093.0,153090.0,144421.0,170391.0,159066.0,,59598.0,90580.0,20.176,0.0,34.1733772,-118.9479768,61596.0,3018.0,6.837645566178803,43995.0,99.6760161312248,13.0
212,91321,74986.0,100770.0,87400.0,106468.0,110317.0,,44744.0,72503.0,26.66,0.012,34.3637151,-118.4870386,38445.0,3324.0,9.689549628334062,34197.0,99.68517708788806,2.0
213,91324,83894.0,106124.0,97956.0,118041.0,126250.0,,60805.0,72006.0,4.258,0.022,34.2382078,-118.5502898,43959.0,3464.0,11.646046261430875,29651.0,99.68733189887035,9.0
214,91325,72041.0,102036.0,87792.0,115877.0,104466.0,,41971.0,70699.0,4.816,0.004,34.2375194,-118.5177121,43465.0,6010.0,16.911950924388666,35368.0,99.52443931676844,7.0
215,91326,120563.0,150946.0,135423.0,163836.0,145519.0,,50795.0,100755.0,8.1,0.008,34.2817747,-118.5556973,61038.0,2323.0,6.363860504616059,36473.0,99.91781497411172,14.0
216,91330,,,,,,,,,0.499,0.0,34.2445219,-118.526677,6600.0,0.0,0.0,2699.0,100.0,1.0
217,91331,64375.0,81509.0,69517.0,83850.0,78483.0,92809.0,26348.0,42539.0,9.345,0.039,34.2552942,-118.4197025,22826.0,15997.0,16.028415694761733,99424.0,99.61925373732517,3.0
218,91335,65740.0,88464.0,72041.0,93934.0,81197.0,103715.0,39243.0,61829.0,6.566,0.031,34.2001746,-118.5409577,32249.0,9181.0,11.898960574405764,76256.0,98.8309702169574,2.0
219,91340,64479.0,83239.0,70492.0,87859.0,73779.0,,31015.0,39603.0,3.431,0.0,34.2866697,-118.4348171,25850.0,4051.0,11.633450117741658,34751.0,99.79610591005688,8.0
220,91342,79572.0,92356.0,83725.0,97385.0,98212.0,110654.0,41075.0,54344.0,45.445,0.031,34.3265845,-118.3822613,30152.0,12093.0,13.062216461438757,91834.0,99.19421041261612,15.0
221,91343,67043.0,90329.0,75269.0,93343.0,86592.0,104055.0,39674.0,63970.0,5.923,0.011,34.2388019,-118.4822956,31080.0,11219.0,17.75354865254063,62984.0,99.66926716566708,1.0
222,91344,103329.0,126011.0,115599.0,139424.0,137564.0,,51546.0,77644.0,14.462,0.336,34.2894674,-118.5046992,47089.0,3888.0,7.218447142698006,53378.0,99.10140730013738,9.0
223,91345,80759.0,89391.0,91853.0,100887.0,96814.0,,35766.0,48086.0,3.244,0.013,34.2658786,-118.4567483,32809.0,1434.0,7.759320383096153,18166.0,98.29554677777176,14.0
224,91350,113028.0,129760.0,126468.0,136722.0,139847.0,,67589.0,89566.0,15.866,0.024,34.4305995,-118.5027738,49239.0,2751.0,6.402141028624622,42815.0,99.63928322085177,3.0
225,91351,85755.0,104190.0,93589.0,112807.0,111042.0,,54609.0,67772.0,8.686,0.001,34.4337272,-118.4580608,38560.0,3093.0,9.465373198274015,32677.0,100.0,2.0
226,91352,58696.0,79537.0,64563.0,84229.0,74760.0,96634.0,28478.0,54085.0,11.731,0.055,34.2308542,-118.365856,25239.0,6006.0,13.170763799039497,45398.0,99.55483432380868,2.0
227,91354,130557.0,157798.0,139549.0,167203.0,154704.0,,81272.0,105176.0,7.327,0.001,34.4584223,-118.5541396,58224.0,1634.0,4.945670268470596,33029.0,99.96973274009504,1.0
228,91355,95640.0,114384.0,113125.0,134623.0,118403.0,,51786.0,70847.0,13.154,0.274,34.4018497,-118.5700136,55327.0,2691.0,8.884413483442835,30216.0,99.7589884116346,19.0
229,91356,80872.0,135952.0,108537.0,163206.0,134022.0,,48918.0,79924.0,7.333,0.0,34.154999,-118.547559,66629.0,2823.0,9.225791692538971,30428.0,99.44115820778455,13.0
230,91360,94149.0,119239.0,120025.0,141201.0,128758.0,,52609.0,71026.0,15.363,0.354,34.2133053,-118.8741349,52011.0,3341.0,7.871548393176892,42229.0,99.49345019319574,9.0
231,91361,119659.0,196554.0,161215.0,243060.0,191141.0,,66974.0,101240.0,28.867,0.677,34.1372832,-118.8820443,89952.0,1145.0,6.105689756305658,18661.0,99.50941182744094,14.0
232,91362,119967.0,161489.0,158341.0,196504.0,176071.0,,55025.0,84723.0,18.989,0.0,34.1924314,-118.8194861,69130.0,3101.0,8.433505575197172,36701.0,99.81234702202885,4.0
233,91364,110525.0,154972.0,128646.0,177305.0,159191.0,,77933.0,99657.0,7.539,0.0,34.1548025,-118.5948161,62588.0,1942.0,6.751260212063271,28574.0,99.33599860942115,5.0
234,91367,95212.0,127270.0,114737.0,149053.0,132515.0,,62279.0,86811.0,7.487,0.012,34.1773105,-118.6157038,58146.0,5133.0,11.44175471445767,44849.0,99.97102224599884,16.0
235,91371,,,,,,,,,0.209,0.0,34.1850148,-118.5760882,-666666666.0,0.0,,0.0,,
236,91377,137047.0,169474.0,163750.0,203686.0,173682.0,,71616.0,92717.0,5.395,0.0,34.1847243,-118.7665166,75542.0,752.0,5.518456006457767,13613.0,99.89726278711382,4.0
237,91381,134115.0,165015.0,152990.0,185009.0,165964.0,,65846.0,96301.0,39.537,0.004,34.3732214,-118.6079714,60232.0,1023.0,4.903182515337424,20864.0,100.0,3.0
238,91384,111990.0,129896.0,123734.0,139038.0,133164.0,,50441.0,70324.0,103.601,0.791,34.5201006,-118.6682759,39648.0,958.0,3.464487198032692,23478.0,84.90525097642123,0.0
239,91387,94545.0,115723.0,102877.0,124432.0,117049.0,,56934.0,71560.0,53.421,0.124,34.4025187,-118.3634627,41488.0,4798.0,10.249508672989831,46806.0,99.9871827736478,8.0
240,91390,121902.0,140209.0,146111.0,153394.0,151815.0,,58854.0,81015.0,158.124,0.954,34.5765149,-118.4927643,56370.0,998.0,5.272054939249868,18835.0,99.49815108293714,0.0
241,91401,57493.0,89863.0,68218.0,99496.0,82545.0,,44638.0,69627.0,3.539,0.016,34.1784827,-118.4317905,39785.0,6797.0,17.348579596212257,39158.0,99.94639985706628,4.0
242,91402,48933.0,65654.0,51190.0,67579.0,62040.0,,31883.0,46926.0,3.726,0.032,34.2225061,-118.4446893,23293.0,12967.0,19.086801006815136,67532.0,99.40385945802728,20.0
243,91403,101021.0,155202.0,135729.0,204885.0,169787.0,,71885.0,97311.0,3.587,0.015,34.1477566,-118.4647376,77866.0,1963.0,7.582956696411326,25887.0,100.0,5.0
244,91405,49232.0,68642.0,51075.0,70829.0,58510.0,81853.0,39636.0,57434.0,3.398,0.007,34.2024944,-118.4480475,27263.0,10898.0,19.65338767560549,55140.0,99.43914446989234,7.0
245,91406,61880.0,81267.0,71189.0,86913.0,84096.0,100839.0,46462.0,63324.0,8.059,0.048,34.1974537,-118.488978,34383.0,8959.0,16.81620241759892,53211.0,99.87799384338165,2.0
246,91411,61914.0,80437.0,64799.0,84085.0,69395.0,,49109.0,71476.0,1.952,0.0,34.1785171,-118.4596299,41196.0,4063.0,17.151420490523027,23410.0,98.8222381696146,0.0
247,91423,90783.0,142969.0,139214.0,196050.0,158663.0,,67162.0,89322.0,4.062,0.024,34.1494929,-118.4318823,78605.0,2489.0,7.830245068738793,31673.0,99.64136282127916,5.0
248,91436,153304.0,252366.0,210025.0,296882.0,228938.0,,89719.0,117663.0,5.221,0.055,34.1495876,-118.4897076,99122.0,1045.0,6.454601605929586,16137.0,99.67263743051268,9.0
249,91501,73622.0,97883.0,94329.0,115742.0,100750.0,,45352.0,58844.0,2.728,0.007,34.1935266,-118.2940063,46990.0,2322.0,12.25265157511477,18945.0,99.96833940161468,2.0
250,91502,53580.0,71841.0,72292.0,88711.0,80399.0,,43482.0,57007.0,1.343,0.011,34.1768175,-118.3093233,37680.0,1631.0,13.247238466536713,12278.0,99.72384665367122,0.0
251,91504,86295.0,123326.0,100309.0,137936.0,116495.0,,53654.0,81873.0,9.321,0.015,34.2130056,-118.317736,54957.0,3137.0,11.415990392663488,27424.0,99.79984715601005,0.0
252,91505,89021.0,117626.0,112535.0,142696.0,123925.0,,55536.0,79517.0,5.354,0.011,34.1758332,-118.3475364,55915.0,2836.0,8.819504913546462,32142.0,99.95646224654809,11.0
253,91506,85086.0,111681.0,110135.0,144969.0,130199.0,,48893.0,63524.0,2.423,0.0,34.1697056,-118.3235483,56411.0,1549.0,7.919627792831944,19274.0,98.54287028989212,4.0
254,91601,57411.0,77913.0,66511.0,98934.0,97686.0,,52535.0,63076.0,2.637,0.0,34.168253,-118.3722855,50771.0,6086.0,17.088305489260144,35549.0,99.8146848238102,1.0
255,91602,81795.0,125359.0,112623.0,176948.0,125965.0,,61500.0,83385.0,2.04,0.023,34.1508184,-118.3681589,69510.0,1671.0,8.363363363363364,19980.0,100.0,2.0
256,91604,119586.0,173855.0,159862.0,233830.0,182944.0,,79485.0,109580.0,4.741,0.073,34.1401869,-118.3946025,92923.0,2160.0,6.734636610232906,31778.0,99.08022324073208,7.0
257,91605,53335.0,73962.0,60711.0,81810.0,69159.0,92930.0,31340.0,48174.0,5.37,0.015,34.2073412,-118.400973,28257.0,9058.0,17.535912030046077,51347.0,99.40566074263369,1.0
258,91606,54649.0,73115.0,63688.0,83452.0,71936.0,,35217.0,50562.0,3.329,0.003,34.185767,-118.3883235,30800.0,8041.0,18.462986774430565,43333.0,99.49715282880236,0.0
259,91607,76092.0,99419.0,92417.0,124811.0,108850.0,,52347.0,73518.0,2.467,0.025,34.165783,-118.3997954,50616.0,3813.0,12.40645539142318,30382.0,98.85468861846816,4.0
260,91608,,,,,,,,,0.591,0.017,34.1387351,-118.3508573,50243.0,0.0,0.0,56.0,100.0,
261,91701,100653.0,116194.0,111244.0,127126.0,120486.0,,46437.0,58138.0,7.392,0.0,34.1378277,-117.6003013,45853.0,1877.0,4.773287897668031,39240.0,99.78892759962363,1.0
262,91702,68058.0,85221.0,73254.0,87997.0,81160.0,98811.0,53659.0,61346.0,65.032,1.291,34.2815249,-117.8000901,28797.0,7040.0,11.319055887838449,61902.0,99.52730079104764,4.0
263,91706,68773.0,81406.0,69496.0,81617.0,74247.0,86717.0,31490.0,53132.0,13.53,0.974,34.0974098,-117.9682691,24953.0,9849.0,13.585764535485206,72134.0,99.50203462307744,18.0
264,91708,57198.0,69660.0,56341.0,68195.0,,,80664.0,75245.0,8.074,0.096,33.9520837,-117.6397841,33205.0,1382.0,8.687452853909983,14909.0,93.72014080965552,1.0
265,91709,104661.0,125494.0,113664.0,134364.0,126508.0,,61016.0,74690.0,44.814,0.048,33.9429693,-117.7256483,46837.0,5598.0,7.145683613944168,78198.0,99.81746467367024,9.0
266,91710,86702.0,100746.0,92731.0,106426.0,100797.0,,52533.0,65668.0,22.014,0.0,34.0050965,-117.6825248,34124.0,6564.0,8.057349078143028,77939.0,95.67058650234452,7.0
267,91711,100598.0,135984.0,132783.0,159177.0,143980.0,,51975.0,76065.0,14.936,0.137,34.128066,-117.7147728,53771.0,1916.0,5.103617281977519,37222.0,99.1476213307762,7.0
268,91722,82441.0,93765.0,88860.0,100639.0,102695.0,,54869.0,61971.0,4.125,0.002,34.0973329,-117.9067071,33427.0,2252.0,6.533217290397447,34397.0,99.78822164200754,3.0
269,91723,70428.0,88212.0,78397.0,98683.0,102974.0,,41563.0,47555.0,2.333,0.01,34.0847467,-117.8868443,37613.0,1784.0,9.930973057225565,17749.0,98.8031618793142,10.0
270,91724,84679.0,107707.0,95017.0,114078.0,121488.0,,55583.0,74137.0,6.236,0.003,34.0789906,-117.8544111,40291.0,2499.0,8.745406824146981,28533.0,99.85301837270342,1.0
271,91730,74943.0,92853.0,81032.0,100311.0,95829.0,,53208.0,69532.0,13.729,0.001,34.1004019,-117.5812819,36639.0,7241.0,10.1928490990991,70993.0,99.93384009009009,10.0
272,91731,48723.0,62763.0,53832.0,65916.0,59245.0,,22837.0,39322.0,3.795,0.064,34.078573,-118.0434556,21981.0,4806.0,17.041948867061453,28020.0,99.35817878798623,10.0
273,91732,56098.0,69994.0,57731.0,72244.0,67128.0,82503.0,24800.0,40514.0,4.54,0.0,34.0724071,-118.0145239,23426.0,9564.0,16.240999864148893,58358.0,99.09998641488929,1.0
