ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income,Primary Practice,Number of Pediatricians,Land Area sq meters,Water Area sq meters,Land Area sq miles,Water Area sq miles,Latitude,Longitude,Population,Population Density per sq mile
92507,54701.0,71043.0,62075.0,82796.0,81151.0,104342.0,38393.0,49211.0,Pediatrics,6.0,55365190.0,16383.0,21.377,0.006,33.9911223,-117.3068215,59612.0,2788.6045750105254
92508,121021.0,133266.0,124154.0,135980.0,132440.0,,69375.0,84973.0,Pediatrics,1.0,28407495.0,0.0,10.968,0.0,33.8903893,-117.3282568,38518.0,3511.852662290299
92509,76568.0,93096.0,78368.0,95914.0,89811.0,106865.0,40339.0,54028.0,Pediatrics,2.0,79569221.0,1842355.0,30.722,0.711,34.0032665,-117.4420038,82377.0,2681.3684004947595
92513,,,,,,,,,Pediatrics,0.0,,,,,,,,
92514,,,,,,,,,Pediatrics,0.0,,,,,,,,
92516,,,,,,,,,Pediatrics,0.0,,,,,,,,
92517,,,,,,,,,Pediatrics,1.0,,,,,,,,
92518,75741.0,70130.0,76813.0,73004.0,83098.0,,71850.0,68744.0,Pediatrics,0.0,20374213.0,36554.0,7.867,0.014,33.8963369,-117.2770652,1266.0,160.92538451760518
92521,,,,,,,,,Pediatrics,0.0,,,,,,,,
92530,64270.0,79575.0,69838.0,85520.0,76834.0,,35329.0,50795.0,Pediatrics,1.0,199658011.0,14320553.0,77.088,5.529,33.633056,-117.3704612,56442.0,732.1762141967622
92532,92288.0,113762.0,95223.0,105598.0,110932.0,,63988.0,133291.0,Pediatrics,1.0,39477850.0,0.0,15.242,0.0,33.6905568,-117.3024354,25333.0,1662.0522241175695
92536,48182.0,78177.0,70000.0,95136.0,106071.0,,31357.0,28587.0,Pediatrics,0.0,278372071.0,234848.0,107.48,0.091,33.4919941,-116.8169451,2639.0,24.55340528470413
92539,52857.0,60853.0,80334.0,82363.0,77458.0,,25607.0,34070.0,Pediatrics,0.0,337359588.0,242383.0,130.255,0.094,33.5278668,-116.6476196,4433.0,34.033242485893055
92543,38686.0,53186.0,48146.0,61940.0,53805.0,69542.0,24283.0,33224.0,Pediatrics,2.0,49551494.0,0.0,19.132,0.0,33.6986453,-116.9791613,37492.0,1959.6487560108717
92544,53885.0,69496.0,58420.0,75592.0,67397.0,,26744.0,42379.0,Pediatrics,0.0,442403182.0,2188019.0,170.813,0.845,33.645934,-116.8816279,50392.0,295.0126746793277
92545,48052.0,61721.0,54988.0,70578.0,59795.0,,26549.0,38694.0,Pediatrics,1.0,77045732.0,0.0,29.748,0.0,33.7311185,-117.0358721,44278.0,1488.4361973914213
92546,,,,,,,,,Pediatrics,0.0,,,,,,,,
92548,53643.0,65247.0,54017.0,67983.0,60693.0,,27619.0,42480.0,Pediatrics,0.0,33849156.0,0.0,13.069,0.0,33.7639084,-117.1090324,8502.0,650.5470961818042
92549,79276.0,87628.0,93897.0,106542.0,101141.0,,28198.0,59175.0,Pediatrics,0.0,274702630.0,39213.0,106.063,0.015,33.8038178,-116.6792727,2988.0,28.171935547740492
92551,71947.0,83032.0,71039.0,80507.0,84593.0,,67037.0,79643.0,Pediatrics,0.0,15933912.0,420582.0,6.152,0.162,33.8827395,-117.224878,34441.0,5598.34200260078
92552,,,,,,,,,Pediatrics,0.0,,,,,,,,
92553,54234.0,65055.0,56263.0,66381.0,66162.0,75854.0,26658.0,37916.0,Pediatrics,14.0,26567932.0,0.0,10.258,0.0,33.9233498,-117.2453332,74107.0,7224.312731526614
92555,91839.0,105464.0,94899.0,106776.0,100553.0,,65014.0,79650.0,Pediatrics,1.0,170327991.0,552216.0,65.764,0.213,33.9109957,-117.1137654,46566.0,708.0773675567181
92556,,,,,,,,,Pediatrics,0.0,,,,,,,,
92557,76174.0,89126.0,78404.0,91567.0,93226.0,103136.0,51838.0,64396.0,Pediatrics,0.0,46021204.0,125929.0,17.769,0.049,33.9725476,-117.2582588,54275.0,3054.476897968372
92561,51528.0,77981.0,85640.0,100214.0,95956.0,,16925.0,50478.0,Pediatrics,0.0,424228196.0,4439.0,163.795,0.002,33.6304178,-116.5822901,1471.0,8.980738117769164
92562,95156.0,120456.0,104612.0,131727.0,116735.0,,55497.0,66589.0,Pediatrics,8.0,285781145.0,68783.0,110.341,0.027,33.5312401,-117.3439986,65159.0,590.5239212985201
92563,96604.0,121519.0,104085.0,128127.0,115038.0,,56419.0,78128.0,Pediatrics,4.0,58609237.0,24987.0,22.629,0.01,33.580016,-117.1473602,71394.0,3154.9781254142913
92564,,,,,,,,,Pediatrics,0.0,,,,,,,,
92567,79962.0,109319.0,84559.0,108829.0,90020.0,,66250.0,84597.0,nan,,85808777.0,518092.0,33.131,0.2,33.826142,-117.0844666,10012.0,302.19431951948326
92570,62764.0,79672.0,63656.0,81411.0,70874.0,91894.0,28498.0,42911.0,Pediatrics,1.0,275255199.0,273280.0,106.277,0.106,33.7799465,-117.3225713,60370.0,568.0438853185543
92571,69444.0,80719.0,69903.0,81433.0,77640.0,,50288.0,49721.0,Pediatrics,0.0,101292583.0,8058009.0,39.109,3.111,33.8421292,-117.1949824,59417.0,1519.2666649620292
92581,,,,,,,,,Pediatrics,0.0,,,,,,,,
92582,72701.0,92046.0,73219.0,88209.0,77299.0,,67212.0,102885.0,Pediatrics,0.0,47688511.0,59055.0,18.413,0.023,33.8076069,-117.0151631,18243.0,990.767392603052
92583,46844.0,63536.0,55828.0,68748.0,60758.0,,32714.0,41618.0,Pediatrics,1.0,75466088.0,1220847.0,29.138,0.471,33.7969113,-116.9313714,32077.0,1100.8648500240236
92584,97674.0,112383.0,99335.0,112693.0,105999.0,,61107.0,85556.0,Pediatrics,0.0,75391076.0,381612.0,29.109,0.147,33.6614305,-117.1822839,54130.0,1859.562334673125
92585,82217.0,103591.0,93821.0,110064.0,98866.0,,40638.0,55504.0,Pediatrics,0.0,44305400.0,0.0,17.106,0.0,33.7421668,-117.1672378,23868.0,1395.2998947737635
92586,44179.0,58031.0,59347.0,73153.0,66557.0,,25840.0,40324.0,Pediatrics,1.0,16703933.0,0.0,6.449,0.0,33.707681,-117.2004276,18615.0,2886.494030082183
92587,88771.0,114998.0,90676.0,123065.0,111905.0,,49764.0,78574.0,Pediatrics,0.0,18504029.0,1776590.0,7.144,0.686,33.693929,-117.2505038,18017.0,2521.976483762598
92589,,,,,,,,,Pediatrics,0.0,,,,,,,,
92590,63938.0,142335.0,74444.0,175428.0,122165.0,,,58902.0,Pediatrics,7.0,140815580.0,75677.0,54.369,0.029,33.4829405,-117.2260843,5215.0,95.91863010171237
92591,89574.0,108999.0,96276.0,115193.0,106544.0,,62329.0,75603.0,Pediatrics,3.0,44610384.0,0.0,17.224,0.0,33.5343315,-117.1092109,41588.0,2414.5378541569903
92592,108412.0,133245.0,116078.0,138975.0,122740.0,,71780.0,89056.0,Pediatrics,10.0,285274088.0,4305547.0,110.145,1.662,33.5109389,-117.0215052,86115.0,781.8330382677381
92593,,,,,,,,,Pediatrics,1.0,,,,,,,,
92595,79895.0,97353.0,84261.0,100316.0,92864.0,,48517.0,62227.0,Pediatrics,4.0,55849506.0,0.0,21.564,0.0,33.6163487,-117.2603462,34034.0,1578.2786125023188
92596,103138.0,119189.0,102327.0,118932.0,112533.0,,88191.0,97344.0,Pediatrics,0.0,150045356.0,15910.0,57.933,0.006,33.6689131,-117.0473138,34743.0,599.7100098389519
92602,101459.0,134349.0,101325.0,142661.0,123650.0,,98353.0,107934.0,Pediatrics,14.0,39127973.0,237832.0,15.107,0.092,33.7364976,-117.7349328,21666.0,1434.1695902561728
92603,170781.0,225190.0,177868.0,245656.0,204382.0,,122071.0,135584.0,Pediatrics,8.0,25865592.0,0.0,9.987,0.0,33.6292589,-117.7940798,20183.0,2020.927205366977
92604,112543.0,133870.0,131864.0,148833.0,151776.0,,64048.0,88498.0,Pediatrics,19.0,8670279.0,134955.0,3.348,0.052,33.6906888,-117.7891367,28330.0,8461.768219832737
92605,,,,,,,,,Pediatrics,2.0,,,,,,,,
92606,112688.0,136099.0,125798.0,148219.0,145125.0,,85258.0,102077.0,Pediatrics,5.0,8960239.0,16819.0,3.46,0.006,33.6925228,-117.8312056,27410.0,7921.9653179190755
92607,,,,,,,,,Pediatrics,1.0,,,,,,,,
92609,,,,,,,,,Pediatrics,0.0,,,,,,,,
92610,141629.0,165074.0,150776.0,175398.0,168726.0,,112672.0,124571.0,Pediatrics,5.0,10464899.0,0.0,4.041,0.0,33.6833629,-117.6540797,17002.0,4207.374412274189
92612,74672.0,112701.0,120605.0,153833.0,133705.0,,46189.0,79554.0,Pediatrics,9.0,16564108.0,318616.0,6.395,0.123,33.660018,-117.824428,32069.0,5014.698983580923
92614,107662.0,128062.0,122722.0,144583.0,136213.0,,86287.0,97194.0,Pediatrics,6.0,11470956.0,128927.0,4.429,0.05,33.6779511,-117.8345695,27471.0,6202.528787536689
92615,,,,,,,,,Pediatrics,1.0,,,,,,,,
92616,,,,,,,,,Pediatrics,1.0,,,,,,,,
92617,42756.0,91630.0,135862.0,162132.0,136961.0,,18750.0,46277.0,Pediatrics,2.0,5785221.0,0.0,2.234,0.0,33.6419726,-117.8410455,17213.0,7705.013428827216
92618,112054.0,145826.0,130575.0,168237.0,144690.0,,76616.0,99636.0,Pediatrics,22.0,53592089.0,0.0,20.692,0.0,33.6673066,-117.7335801,54509.0,2634.3031123139376
92619,,,,,,,,,Pediatrics,1.0,,,,,,,,
92620,116650.0,148852.0,131017.0,169389.0,142973.0,,69679.0,81851.0,Pediatrics,10.0,15307083.0,0.0,5.91,0.0,33.7066009,-117.7569481,48360.0,8182.741116751269
92623,,,,,,,,,Pediatrics,3.0,,,,,,,,
92624,115403.0,141903.0,136496.0,168973.0,146708.0,,82842.0,93841.0,Pediatrics,3.0,3891585.0,2340792.0,1.503,0.904,33.4566486,-117.6668085,6376.0,4242.182302062542
92625,162250.0,254450.0,200409.0,303777.0,210536.0,,100496.0,167946.0,Pediatrics,1.0,6625815.0,908602.0,2.558,0.351,33.601966,-117.8642535,13149.0,5140.34401876466
92626,95175.0,117890.0,107370.0,131275.0,117422.0,,80380.0,89002.0,Pediatrics,9.0,25132272.0,14888.0,9.704,0.006,33.6795911,-117.9085308,50978.0,5253.297609233306
92627,85585.0,119797.0,90764.0,131172.0,110769.0,,71212.0,94980.0,Pediatrics,6.0,16570421.0,9666.0,6.398,0.004,33.6481119,-117.921203,62437.0,9758.830884651454
92628,,,,,,,,,Pediatrics,0.0,,,,,,,,
92629,105014.0,153812.0,124288.0,180896.0,136170.0,,65990.0,104017.0,Pediatrics,2.0,13103804.0,3032515.0,5.059,1.171,33.4750606,-117.7056302,27023.0,5341.569480134413
92630,99565.0,125774.0,122080.0,139550.0,136451.0,,56725.0,82079.0,Pediatrics,11.0,27292347.0,202929.0,10.538,0.078,33.6449291,-117.6843122,60804.0,5769.975327386601
92637,46582.0,64726.0,61772.0,85135.0,63317.0,,36386.0,53784.0,Pediatrics,2.0,7678662.0,8846.0,2.965,0.003,33.6082288,-117.7260987,16034.0,5407.757166947724
92646,102473.0,128185.0,123468.0,147478.0,136744.0,,66102.0,77524.0,Pediatrics,4.0,20850754.0,711094.0,8.051,0.275,33.6610291,-117.9679484,56568.0,7026.20792448143
92647,91331.0,110513.0,96808.0,116520.0,114121.0,,72743.0,90869.0,Pediatrics,13.0,19518593.0,46609.0,7.536,0.018,33.7232276,-118.0086922,61476.0,8157.643312101911
92648,97470.0,136863.0,125606.0,170665.0,148019.0,,64601.0,84488.0,Pediatrics,18.0,20808777.0,6275485.0,8.034,2.423,33.6790445,-118.0130105,45328.0,5642.0214090117
92649,101466.0,137070.0,119461.0,151482.0,130212.0,,73914.0,106525.0,Pediatrics,3.0,14609508.0,2023746.0,5.641,0.781,33.7202415,-118.0453833,35856.0,6356.319801453643
92650,,,,,,,,,Pediatrics,0.0,,,,,,,,
92651,129164.0,215483.0,184417.0,269301.0,215311.0,,79333.0,128867.0,Pediatrics,7.0,57122661.0,7243869.0,22.055,2.797,33.5714801,-117.7728894,23732.0,1076.0371797778282
92652,,,,,,,,,Pediatrics,0.0,,,,,,,,
92653,104571.0,155769.0,120745.0,179775.0,132162.0,,73770.0,83944.0,Pediatrics,18.0,17940713.0,64064.0,6.927,0.025,33.5940116,-117.7007341,30080.0,4342.428179587123
92654,,,,,,,,,Pediatrics,0.0,,,,,,,,
92655,41538.0,67448.0,52917.0,71977.0,57764.0,,21750.0,45126.0,Pediatrics,0.0,2337583.0,0.0,0.903,0.0,33.7460289,-117.9876019,8730.0,9667.774086378737
92656,116350.0,135114.0,136116.0,151575.0,150395.0,,79799.0,94660.0,Pediatrics,2.0,20715602.0,0.0,7.998,0.0,33.5752015,-117.7303522,51940.0,6494.123530882721
92657,187396.0,308090.0,238553.0,345570.0,,,112303.0,205672.0,Pediatrics,5.0,21494836.0,1549909.0,8.299,0.598,33.5950576,-117.8291306,8988.0,1083.0220508495
92658,,,,,,,,,Pediatrics,2.0,,,,,,,,
92659,,,,,,,,,Pediatrics,0.0,,,,,,,,
92660,135373.0,212933.0,183382.0,275780.0,196907.0,,86902.0,112760.0,Pediatrics,12.0,24899647.0,2908036.0,9.614,1.123,33.6346259,-117.8748825,35409.0,3683.066361556064
92661,171339.0,250523.0,238036.0,283779.0,238755.0,,140357.0,178414.0,Pediatrics,0.0,1679631.0,3132323.0,0.649,1.209,33.6035935,-117.9126723,3825.0,5893.682588597842
92662,127443.0,212677.0,155893.0,263629.0,236350.0,,116250.0,129579.0,Pediatrics,0.0,539404.0,498444.0,0.208,0.192,33.605086,-117.8923185,2710.0,13028.846153846154
92663,106209.0,170390.0,137750.0,216816.0,148097.0,,81024.0,131456.0,Pediatrics,13.0,8523400.0,3485536.0,3.291,1.346,33.6252036,-117.9287666,22721.0,6903.980553023397
92672,89029.0,134029.0,116750.0,168147.0,128250.0,,51670.0,72342.0,Pediatrics,4.0,92108428.0,2049819.0,35.563,0.791,33.3729358,-117.5209627,34659.0,974.5803222450298
92673,149882.0,186832.0,161954.0,204313.0,180541.0,,75595.0,94014.0,Pediatrics,8.0,26689348.0,27169.0,10.305,0.01,33.4669078,-117.614016,30634.0,2972.7316836487144
92674,,,,,,,,,Pediatrics,0.0,,,,,,,,
92675,105524.0,146490.0,120259.0,168284.0,124800.0,,50971.0,80179.0,Pediatrics,7.0,34670210.0,0.0,13.386,0.0,33.4997737,-117.6537035,39827.0,2975.2726729418796
92676,107083.0,143137.0,112426.0,164948.0,126458.0,,90833.0,84276.0,Pediatrics,0.0,179868465.0,1885725.0,69.448,0.728,33.7494876,-117.6163863,2033.0,29.273701186499252
92677,119322.0,159805.0,139270.0,182500.0,156852.0,,74173.0,94365.0,Pediatrics,14.0,42595789.0,133550.0,16.446,0.052,33.5286538,-117.7012525,65508.0,3983.21780372127
92678,107708.0,99882.0,121563.0,111661.0,131250.0,,61364.0,77597.0,Pediatrics,0.0,98797386.0,13484.0,38.146,0.005,33.6518163,-117.5071044,555.0,14.54936297383736
92679,182857.0,230627.0,194508.0,244140.0,208681.0,,87679.0,127106.0,Pediatrics,1.0,65202073.0,60610.0,25.175,0.023,33.6494382,-117.561405,32784.0,1302.2442899702085
92683,67104.0,92392.0,73945.0,98611.0,85094.0,109785.0,39757.0,61204.0,Pediatrics,12.0,25178176.0,0.0,9.721,0.0,33.7524276,-117.9938698,90833.0,9343.997531118195
92684,,,,,,,,,Pediatrics,0.0,,,,,,,,
92685,,,,,,,,,Pediatrics,1.0,,,,,,,,
92688,116557.0,138562.0,145363.0,156110.0,158224.0,,65515.0,85408.0,Pediatrics,7.0,34240166.0,49350.0,13.22,0.019,33.6187295,-117.6107995,44586.0,3372.6172465960663
92690,,,,,,,,,Pediatrics,2.0,,,,,,,,
92691,118379.0,137225.0,129057.0,144729.0,140140.0,,72665.0,105736.0,Pediatrics,20.0,22732647.0,110252.0,8.777,0.043,33.6119451,-117.6658668,50033.0,5700.467129998861
92692,125115.0,148778.0,135717.0,167223.0,141426.0,,62292.0,73796.0,Pediatrics,5.0,22259194.0,909266.0,8.594,0.351,33.6121754,-117.6404517,47548.0,5532.697230626019
92693,,,,,,,,,Pediatrics,0.0,,,,,,,,
92694,171121.0,213409.0,176602.0,225669.0,204810.0,,109130.0,129148.0,Pediatrics,7.0,104000772.0,0.0,40.155,0.0,33.5150098,-117.5806134,26679.0,664.400448262981
92697,,,,,,,,,Pediatrics,1.0,,,,,,,,
92701,53710.0,67323.0,52370.0,66516.0,63542.0,,38462.0,53065.0,Pediatrics,9.0,8351657.0,0.0,3.225,0.0,33.7486219,-117.8587143,54796.0,16991.007751937985
92702,,,,,,,,,Pediatrics,0.0,,,,,,,,
92703,65687.0,81342.0,64045.0,78065.0,69246.0,84897.0,26684.0,46265.0,Pediatrics,2.0,10986570.0,0.0,4.242,0.0,33.7485203,-117.9061618,66428.0,15659.59453088166
92704,76136.0,93712.0,73764.0,92315.0,79700.0,100873.0,60119.0,72563.0,Pediatrics,15.0,19184264.0,62530.0,7.407,0.024,33.7211311,-117.9051096,85935.0,11601.863102470636
92705,106058.0,147735.0,114263.0,155585.0,128439.0,,70707.0,103441.0,Pediatrics,25.0,30526595.0,184104.0,11.786,0.071,33.7660065,-117.7867627,47044.0,3991.515357203462
92706,80051.0,104993.0,81977.0,108094.0,88497.0,,47103.0,73675.0,Pediatrics,3.0,9169091.0,0.0,3.54,0.0,33.7660024,-117.8816932,39080.0,11039.54802259887
92707,86001.0,96665.0,83169.0,93729.0,97917.0,103861.0,66970.0,84294.0,Pediatrics,2.0,13532660.0,17402.0,5.225,0.007,33.709935,-117.8704307,62698.0,11999.617224880383
92708,89478.0,115092.0,105185.0,127340.0,117199.0,,45648.0,74442.0,Pediatrics,24.0,23575286.0,33638.0,9.102,0.013,33.7105823,-117.951129,56811.0,6241.595253790376
92711,,,,,,,,,Pediatrics,0.0,,,,,,,,
92728,,,,,,,,,Pediatrics,0.0,,,,,,,,
92780,75626.0,98844.0,80869.0,105038.0,96589.0,,57256.0,74098.0,Pediatrics,25.0,16250252.0,0.0,6.274,0.0,33.736808,-117.8196781,58654.0,9348.74083519286
92781,,,,,,,,,Pediatrics,2.0,,,,,,,,
92782,125469.0,169214.0,156947.0,199062.0,177232.0,,72374.0,86901.0,Pediatrics,7.0,13389902.0,0.0,5.17,0.0,33.7283774,-117.7974725,23166.0,4480.851063829788
92799,,,,,,,,,Pediatrics,0.0,,,,,,,,
92801,65683.0,81470.0,67684.0,83798.0,74686.0,,40200.0,59028.0,Pediatrics,16.0,16294286.0,66561.0,6.291,0.026,33.8449834,-117.952151,65757.0,10452.551263710062
92802,66429.0,81036.0,63619.0,79968.0,70440.0,,56406.0,70781.0,Pediatrics,1.0,11791781.0,0.0,4.553,0.0,33.8083143,-117.9236894,44013.0,9666.813090270152
92803,,,,,,,,,Pediatrics,0.0,,,,,,,,
92804,66936.0,84427.0,74914.0,89188.0,86704.0,,37261.0,60965.0,Pediatrics,6.0,18453478.0,0.0,7.125,0.0,33.8180099,-117.9751929,88173.0,12375.157894736842
92805,71253.0,86077.0,73037.0,87282.0,84755.0,99480.0,57959.0,69707.0,Pediatrics,1.0,16123282.0,0.0,6.225,0.0,33.830053,-117.9056831,74557.0,11977.0281124498
92806,77570.0,98413.0,86147.0,108037.0,104579.0,,54190.0,69837.0,Pediatrics,13.0,19900166.0,801180.0,7.683,0.309,33.8379605,-117.8704945,40216.0,5234.413640505011
92807,120435.0,142164.0,134705.0,158543.0,146332.0,,65805.0,83086.0,Pediatrics,15.0,28360912.0,699284.0,10.95,0.27,33.848733,-117.7883568,36057.0,3292.8767123287676
92808,130818.0,153951.0,157789.0,170590.0,161584.0,,90610.0,106526.0,Pediatrics,10.0,12950214.0,0.0,5.0,0.0,33.8562467,-117.7402317,21787.0,4357.4
92809,,,,,,,,,Pediatrics,0.0,,,,,,,,
92811,,,,,,,,,Pediatrics,0.0,,,,,,,,
92812,,,,,,,,,Pediatrics,0.0,,,,,,,,
92814,,,,,,,,,Pediatrics,0.0,,,,,,,,
92815,,,,,,,,,Pediatrics,0.0,,,,,,,,
92816,,,,,,,,,Pediatrics,0.0,,,,,,,,
92817,,,,,,,,,Pediatrics,3.0,,,,,,,,
92821,96700.0,117990.0,113901.0,133003.0,127010.0,,58909.0,73514.0,Pediatrics,7.0,36605679.0,67872.0,14.134,0.026,33.9319433,-117.8549423,39140.0,2769.208999575492
92822,,,,,,,,,Pediatrics,2.0,,,,,,,,
92823,147847.0,159791.0,163945.0,163638.0,160263.0,,129274.0,129301.0,Pediatrics,1.0,19311128.0,36927.0,7.456,0.014,33.928535,-117.7960745,4996.0,670.0643776824033
92825,,,,,,,,,Pediatrics,0.0,,,,,,,,
92831,80279.0,106494.0,93133.0,121867.0,114898.0,144816.0,53236.0,75697.0,Pediatrics,2.0,15407584.0,0.0,5.949,0.0,33.8795102,-117.8960355,36211.0,6086.905362245756
92832,68287.0,86463.0,73712.0,93092.0,88712.0,,56683.0,64165.0,Pediatrics,2.0,7498561.0,0.0,2.895,0.0,33.8687719,-117.9290932,25887.0,8941.968911917098
92833,88725.0,116488.0,101670.0,119799.0,116419.0,132381.0,49813.0,99600.0,Pediatrics,4.0,19859068.0,0.0,7.668,0.0,33.8805093,-117.9611323,52537.0,6851.460615545123
92834,,,,,,,,,Pediatrics,0.0,,,,,,,,
92835,117208.0,150845.0,141910.0,174740.0,167900.0,,56846.0,72983.0,Pediatrics,9.0,14818035.0,32825.0,5.721,0.013,33.900573,-117.9146673,26115.0,4564.761405348715
92837,,,,,,,,,Pediatrics,0.0,,,,,,,,
92838,,,,,,,,,Pediatrics,0.0,,,,,,,,
92840,75653.0,90439.0,79310.0,93276.0,90082.0,,50149.0,63071.0,Pediatrics,10.0,13350602.0,31066.0,5.155,0.012,33.7871648,-117.9318894,54315.0,10536.372453928225
92841,65934.0,87609.0,71726.0,92652.0,80926.0,,37908.0,46696.0,Pediatrics,1.0,11809063.0,0.0,4.56,0.0,33.7868327,-117.9820405,33990.0,7453.947368421053
92842,,,,,,,,,Pediatrics,0.0,,,,,,,,
92843,70680.0,86356.0,72072.0,87127.0,75632.0,94169.0,33418.0,54169.0,Pediatrics,10.0,10256580.0,0.0,3.96,0.0,33.7639633,-117.9315377,47823.0,12076.515151515152
92844,63598.0,78388.0,65542.0,78312.0,69833.0,,48028.0,63761.0,Pediatrics,2.0,5437594.0,0.0,2.099,0.0,33.7655987,-117.9695064,22686.0,10808.00381133873
92845,105189.0,119560.0,126290.0,136625.0,136638.0,,52250.0,65085.0,Pediatrics,0.0,5770451.0,0.0,2.228,0.0,33.7829069,-118.0263729,15490.0,6952.4236983842
92856,,,,,,,,,Pediatrics,0.0,,,,,,,,
92859,,,,,,,,,Pediatrics,1.0,,,,,,,,
92860,106065.0,121832.0,119205.0,131049.0,126127.0,,52188.0,64706.0,Pediatrics,1.0,36588326.0,853061.0,14.127,0.329,33.9255061,-117.5477035,27219.0,1926.7360373752388
92861,164919.0,240160.0,189583.0,257237.0,197690.0,,70833.0,105309.0,Pediatrics,4.0,5414805.0,237.0,2.091,0.0,33.8179855,-117.8112928,5886.0,2814.921090387374
92863,,,,,,,,,Pediatrics,1.0,,,,,,,,
92865,107706.0,121093.0,121756.0,135638.0,130508.0,,65913.0,73931.0,Pediatrics,0.0,9915770.0,1295.0,3.829,0.001,33.8263928,-117.8513073,21003.0,5485.2441890833115
92866,75562.0,106179.0,91462.0,122957.0,103853.0,,50429.0,74388.0,Pediatrics,2.0,4937297.0,0.0,1.906,0.0,33.7845375,-117.8447915,15428.0,8094.438614900315
92867,103040.0,139457.0,112449.0,148851.0,131891.0,,65750.0,93183.0,Pediatrics,4.0,31086603.0,965.0,12.003,0.0,33.8156666,-117.7991625,44437.0,3702.1577938848623
92868,69034.0,89352.0,73154.0,94369.0,89821.0,,54766.0,70100.0,Pediatrics,124.0,8907947.0,0.0,3.439,0.0,33.7879671,-117.8763428,26549.0,7719.97673742367
92869,121712.0,160267.0,137000.0,172268.0,150444.0,,69936.0,104985.0,Pediatrics,10.0,34892216.0,498396.0,13.472,0.192,33.7954788,-117.7649429,36259.0,2691.434085510689
92870,100685.0,118751.0,113488.0,131557.0,134131.0,,50649.0,62614.0,Pediatrics,3.0,17427777.0,37381.0,6.729,0.014,33.8811581,-117.8547827,53194.0,7905.186506167335
92871,,,,,,,,,Pediatrics,0.0,,,,,,,,
92877,,,,,,,,,Pediatrics,0.0,,,,,,,,
92878,,,,,,,,,Pediatrics,1.0,,,,,,,,
92879,71817.0,91715.0,74336.0,95153.0,88201.0,,48935.0,67767.0,Pediatrics,9.0,25452826.0,25336.0,9.827,0.01,33.8826137,-117.5282048,49481.0,5035.2091177368475
92880,109438.0,133487.0,120604.0,140656.0,133259.0,,40938.0,68936.0,Pediatrics,3.0,67796538.0,1439983.0,26.176,0.556,33.9253898,-117.6072536,72614.0,2774.067848410758
92881,119023.0,140515.0,122576.0,147683.0,134026.0,,54091.0,74914.0,Pediatrics,1.0,84056500.0,558502.0,32.454,0.216,33.8238798,-117.5700257,32694.0,1007.3950822702902
92882,85819.0,102320.0,94069.0,108966.0,108529.0,120592.0,46713.0,60726.0,Pediatrics,6.0,30425246.0,23643.0,11.747,0.009,33.8628742,-117.6000923,74742.0,6362.645781901762
92883,107393.0,126450.0,115409.0,132934.0,121501.0,,96290.0,89105.0,Pediatrics,0.0,146203379.0,92242.0,56.449,0.036,33.7580098,-117.4802585,36608.0,648.5145883895198
92885,,,,,,,,,Pediatrics,1.0,,,,,,,,
92886,129253.0,159843.0,145299.0,175407.0,157254.0,,53711.0,77894.0,Pediatrics,7.0,33576768.0,52602.0,12.964,0.02,33.8954111,-117.8008294,51312.0,3958.0376427028696
92887,139750.0,179874.0,152147.0,194474.0,173385.0,,64509.0,100755.0,Pediatrics,6.0,29228895.0,0.0,11.285,0.0,33.8872798,-117.7339277,19362.0,1715.728843597696
93001,66460.0,85643.0,74010.0,95207.0,89532.0,,49694.0,67153.0,Pediatrics,5.0,250125064.0,19129954.0,96.574,7.386,34.3623765,-119.3512684,31729.0,328.54598546192557
93002,,,,,,,,,Pediatrics,0.0,,,,,,,,
93003,81501.0,103695.0,95901.0,119655.0,115084.0,,52069.0,70235.0,Pediatrics,17.0,53832749.0,242915.0,20.785,0.094,34.2836678,-119.2231961,51461.0,2475.872023093577
93004,92074.0,112045.0,118185.0,127779.0,126886.0,,47005.0,70749.0,Pediatrics,2.0,18205301.0,687794.0,7.029,0.266,34.278191,-119.1645582,31283.0,4450.561957604211
93006,,,,,,,,,Pediatrics,0.0,,,,,,,,
93007,,,,,,,,,Pediatrics,0.0,,,,,,,,
93009,,,,,,,,,Pediatrics,0.0,,,,,,,,
93010,95836.0,125051.0,112821.0,143446.0,124208.0,,61024.0,74051.0,Pediatrics,9.0,56908304.0,42884.0,21.972,0.017,34.2278878,-119.0795529,46434.0,2113.3260513380665
93011,,,,,,,,,Pediatrics,2.0,,,,,,,,
93012,106388.0,140885.0,122267.0,163279.0,135283.0,,68077.0,87721.0,Pediatrics,4.0,129856111.0,723082.0,50.138,0.279,34.2033938,-118.9914418,35726.0,712.5533527464199
93013,82231.0,145945.0,98034.0,165897.0,108261.0,,55250.0,95212.0,Pediatrics,1.0,107177182.0,638663.0,41.381,0.247,34.4401328,-119.5033056,17021.0,411.3240376017979
93014,,,,,,,,,Pediatrics,0.0,,,,,,,,
93015,72311.0,87442.0,76113.0,92564.0,88469.0,,24774.0,48304.0,Pediatrics,0.0,240320005.0,1208002.0,92.788,0.466,34.4088728,-118.8702018,18182.0,195.95206276673707
93020,,,,,,,,,Pediatrics,0.0,,,,,,,,
